,Instrument,Name,Year_Month,Series,Data Points,Beta(J203),Beta(J200),Beta(J250),Beta(J257),Beta(J258)
452,J153,Platinum & Precious Metals,2018-Q4,ICB Sub-Sector Index Series,60,1.03431776280622,0.8617553752681448,0.7620891010554829,0.5996030311159442,0.9171063206721924
453,J154,General Mining,2018-Q4,ICB Sub-Sector Index Series,60,1.1518670789164227,1.0183273252053793,0.6904259615944043,0.5679223292574387,1.1818492897088313
539,J150,Gold Mining,2019-Q1,ICB Sub-Sector Index Series,60,0.9584329472332198,0.7935599739335021,0.7475817798839357,0.5598043344936104,0.7965747826341397
540,J151,Coal Mining,2019-Q1,ICB Sub-Sector Index Series,60,1.0110496337087278,0.8302053415843226,0.7497231822900541,0.5013408775068106,0.9731538143022852
541,J153,Platinum & Precious Metals,2019-Q1,ICB Sub-Sector Index Series,60,1.103112942013541,0.9150925692738996,0.8309863115414886,0.6309002291468802,0.9919440533473556
542,J154,General Mining,2019-Q1,ICB Sub-Sector Index Series,60,1.2105980790755242,1.0684714303035183,0.7527304834469086,0.581271226299196,1.183861197484239
628,J150,Gold Mining,2019-Q2,ICB Sub-Sector Index Series,60,0.9365510609475128,0.7855309413094922,0.7082743332738081,0.56194704163751,0.7917664164820348
629,J151,Coal Mining,2019-Q2,ICB Sub-Sector Index Series,60,0.9782717059488252,0.8062535368916077,0.7074359221736373,0.4958204879932456,0.9295998389385172
630,J153,Platinum & Precious Metals,2019-Q2,ICB Sub-Sector Index Series,60,1.1009160064523702,0.9207351548722128,0.821619120334976,0.6445388672942325,0.9965022310303108
631,J154,General Mining,2019-Q2,ICB Sub-Sector Index Series,60,1.2063040751110623,1.07124422232061,0.7361360528180482,0.5993093867860451,1.1794898528588529
717,J150,Gold Mining,2019-Q3,ICB Sub-Sector Index Series,60,0.9127272458647228,0.7608556787734749,0.6829562916493772,0.5385137248939214,0.7713369716205343
718,J151,Coal Mining,2019-Q3,ICB Sub-Sector Index Series,60,0.9867477478613652,0.8156195362637549,0.7307198634481691,0.5144949462830927,0.9257311132382496
719,J153,Platinum & Precious Metals,2019-Q3,ICB Sub-Sector Index Series,60,1.0526344707064852,0.8772240064324747,0.7946134843474649,0.6196474959008668,0.9620566647806548
720,J154,General Mining,2019-Q3,ICB Sub-Sector Index Series,60,1.192608945852058,1.0588360802115009,0.7530822157988704,0.6045808806200452,1.1742644053319071
805,J150,Gold Mining,2019-Q4,ICB Sub-Sector Index Series,60,0.943029152171112,0.7965646832746474,0.7666477763832974,0.5881356518712811,0.7920442659947453
806,J151,Coal Mining,2019-Q4,ICB Sub-Sector Index Series,60,0.97474172348138,0.8046189756013943,0.7770724509813685,0.5317184265290612,0.8772233758779033
807,J153,Platinum & Precious Metals,2019-Q4,ICB Sub-Sector Index Series,60,1.0751085477335027,0.8986222311560745,0.8468223531460427,0.642764439128683,0.9916724245809028
808,J154,General Mining,2019-Q4,ICB Sub-Sector Index Series,60,1.2043525899621654,1.0615204647470282,0.8171105267436727,0.6374936613557376,1.1530753601990489
891,J150,Gold Mining,2020-Q1,ICB Sub-Sector Index Series,60,0.859197715805657,0.7603201399581272,0.7174999802527252,0.6236489365030992,0.7516150538383061
892,J151,Coal Mining,2020-Q1,ICB Sub-Sector Index Series,60,0.9834888704653404,0.8346289527952491,0.8239047321378266,0.6078276557335585,0.8548813799710732
893,J153,Platinum & Precious Metals,2020-Q1,ICB Sub-Sector Index Series,60,1.2539623832692917,1.060670614124072,1.0217010063934129,0.7419972936315651,1.0497463458453662
894,J154,General Mining,2020-Q1,ICB Sub-Sector Index Series,60,1.1917759803995385,1.0933679866172388,0.8572395194906507,0.6983406772787507,1.1046023793748618
964,J150,Gold Mining,2020-Q2,ICB Sub-Sector Index Series,60,1.0236224190559853,0.9197670973995692,0.8221479990043834,0.733638515576259,0.8752703872220033
965,J151,Coal Mining,2020-Q2,ICB Sub-Sector Index Series,60,0.9392028352276542,0.7915539495002993,0.7566060812228425,0.5664477321021999,0.8378733997199224
966,J153,Platinum & Precious Metals,2020-Q2,ICB Sub-Sector Index Series,60,1.4839294377837708,1.2750725779403336,1.1895308491251306,0.8539751915974417,1.1424181228892465
967,J154,General Mining,2020-Q2,ICB Sub-Sector Index Series,60,1.153923535724622,1.0744484542489263,0.8341198531583458,0.6993375622883371,1.0252065050974073
85,JN51,JN51,2017-Q3,JN51,46,0.2114737457313529,0.1798125107183776,0.1764076893233761,0.1421166423259172,0.0603512371851299
174,JN51,JN51,2017-Q4,JN51,49,0.1729177549588046,0.1622114612787665,0.1449538563968445,0.1336495489441748,0.0558744685898572
263,JN51,JN51,2018-Q1,JN51,52,0.1572550066316918,0.13235359086173298,0.12092484121437612,0.0890212490816492,0.0519254265415303
352,JN51,JN51,2018-Q2,JN51,55,0.1332874126173939,0.1280413696477601,0.0729460367076852,0.0597231489377975,0.053023751227369
441,JN51,JN51,2018-Q3,JN51,58,0.1906987478594777,0.1797505230893172,0.1140332575271035,0.0982684308433902,0.0558785561752111
530,JN51,JN51,2018-Q4,JN51,60,0.1250359090113611,0.1093241365354833,0.0685561168956273,0.0551647249914568,0.0395781003886895
619,JN51,JN51,2019-Q1,JN51,60,0.1399851512581744,0.1208465349823068,0.0811641057697133,0.058775725439985,0.0542434900744897
707,JN51,JN51,2019-Q2,JN51,60,0.1220828581070244,0.1096956900719419,0.0557819480609867,0.0538790029397984,0.052677844976053004
796,JN51,JN51,2019-Q3,JN51,60,0.1125082755732694,0.0981104064978653,0.0570875300990783,0.0574207328033914,0.0396126555424397
884,JN51,JN51,2019-Q4,JN51,60,0.0971854971327867,0.0843715913380358,0.080245077489694,0.0652245577753013,0.0244375570559404
87,JNS4,JNS4,2017-Q3,JNS4,60,1.2690204784088999,1.1226702274017863,0.8698570648893084,0.7782521488344472,0.6488016786456895
176,JNS4,JNS4,2017-Q4,JNS4,60,1.247889214820234,1.1065598168024064,0.8590241838971779,0.7764452540511043,0.6444154273319034
265,JNS4,JNS4,2018-Q1,JNS4,60,1.2064413538414092,1.0804572758519548,0.8457016549454756,0.7547659128201373,0.6467992615069137
354,JNS4,JNS4,2018-Q2,JNS4,60,1.1086587663660306,1.0097373245191759,0.7123687935751721,0.6410556891712083,0.6244939721977728
443,JNS4,JNS4,2018-Q3,JNS4,60,1.0507839884325834,0.9489083222825624,0.680765979567244,0.5909643574280525,0.6118569770821046
532,JNS4,JNS4,2018-Q4,JNS4,60,1.0467505074723664,0.9403529661071844,0.6762215440739993,0.5832910626612567,0.6005718225098898
621,JNS4,JNS4,2019-Q1,JNS4,60,1.0745877934886332,0.963106525582996,0.7175816180000758,0.5989829737708248,0.6025994961635762
709,JNS4,JNS4,2019-Q2,JNS4,60,1.078896518476957,0.9715287779939088,0.7229957286166642,0.6231371645484964,0.6110292455715697
798,JNS4,JNS4,2019-Q3,JNS4,60,1.0745728037830864,0.9668625081632376,0.7306741861461796,0.6240797098901452,0.6149668927721164
886,JNS4,JNS4,2019-Q4,JNS4,60,1.1278998717579996,1.0073640830797514,0.8219545520231862,0.678390849639754,0.6485779567944481
33,J260,RAFI 40,2017-Q3,RAFI Index Series,60,1.0533147700952166,0.9047910883690352,0.8338488594158399,0.7125555398601484,0.4370275722573023
34,J263,RAFI All Share,2017-Q3,RAFI Index Series,60,1.024063675175095,0.8718130825871451,0.8042338635719063,0.6781750136208988,0.4371233330393263
40,J283,RAFI All Share Capped,2017-Q3,RAFI Index Series,60,1.0093530750184785,0.8574741955010239,0.8054662623273475,0.6772446007784251,0.4207947759348554
86,JNR4,RAFI 40 Net TRI,2017-Q3,RAFI Index Series,60,1.0466397480465026,0.8914211536507093,0.8134933915101009,0.6848939753989279,0.4517886829012921
122,J260,RAFI 40,2017-Q4,RAFI Index Series,60,1.0359942866181988,0.8893703997825811,0.8260889478655069,0.6827638022468714,0.43595024814919897
123,J263,RAFI All Share,2017-Q4,RAFI Index Series,60,1.0071411876407956,0.8566374018077276,0.7950378212814206,0.6466353305483926,0.436776445726408
129,J283,RAFI All Share Capped,2017-Q4,RAFI Index Series,60,0.9922012559336976,0.8421205125789091,0.7963284079541312,0.6449006205707536,0.4202840149209453
175,JNR4,RAFI 40 Net TRI,2017-Q4,RAFI Index Series,60,1.0294917473603096,0.8764752244426495,0.8050817930109592,0.6569655379044261,0.4506978660164107
211,J260,RAFI 40,2018-Q1,RAFI Index Series,60,1.0202206996736147,0.8822960836783053,0.816624938145252,0.6681099792890709,0.4400527585679324
212,J263,RAFI All Share,2018-Q1,RAFI Index Series,60,0.994802671569534,0.8526500945764487,0.7885503527942072,0.6335893481154479,0.4416678386392529
218,J283,RAFI All Share Capped,2018-Q1,RAFI Index Series,60,0.9799266757764376,0.83808107537335,0.7889168527545783,0.6314128540584991,0.4247843720957916
264,JNR4,RAFI 40 Net TRI,2018-Q1,RAFI Index Series,60,0.9767762773931276,0.8387180016536637,0.7598280279901349,0.6079545771481047,0.4498401816235569
300,J260,RAFI 40,2018-Q2,RAFI Index Series,60,0.9958000293628796,0.8734969249289776,0.7541292264302611,0.6226720154312514,0.4072820299849303
301,J263,RAFI All Share,2018-Q2,RAFI Index Series,60,0.98811580369577,0.8597312530774468,0.7389889684940869,0.5999376101902636,0.4162978220649808
307,J283,RAFI All Share Capped,2018-Q2,RAFI Index Series,60,0.9727014569816358,0.8437354826938567,0.7401903304080899,0.5976994341498465,0.3977998442757173
353,JNR4,RAFI 40 Net TRI,2018-Q2,RAFI Index Series,60,0.8875139244665404,0.7729857651427897,0.6422819285056203,0.5063769868677638,0.4073885334945519
389,J260,RAFI 40,2018-Q3,RAFI Index Series,60,0.9801523868462432,0.8590014099427442,0.7429001225738935,0.5964930124478383,0.4026027631052045
390,J263,RAFI All Share,2018-Q3,RAFI Index Series,60,0.9691451325370612,0.8429044682974999,0.7222422437200516,0.5711607454143643,0.4137035342746428
396,J283,RAFI All Share Capped,2018-Q3,RAFI Index Series,60,0.9546244567412692,0.8280373816380462,0.7238016176868131,0.5691126009810269,0.3944463866869052
442,JNR4,RAFI 40 Net TRI,2018-Q3,RAFI Index Series,60,0.8371049901143299,0.7274338093364024,0.5938219631464131,0.4504016295591106,0.40034275514628404
478,J260,RAFI 40,2018-Q4,RAFI Index Series,60,0.9847132849586718,0.8608219363102944,0.7437766408576909,0.5983471366512342,0.4083459207429814
479,J263,RAFI All Share,2018-Q4,RAFI Index Series,60,0.9730422318220746,0.8442702591195278,0.7239432091361798,0.5742423063502102,0.4172189142047759
485,J283,RAFI All Share Capped,2018-Q4,RAFI Index Series,60,0.9555226902325921,0.826893301481668,0.7240452067846026,0.5709543842605284,0.397110398504861
531,JNR4,RAFI 40 Net TRI,2018-Q4,RAFI Index Series,60,0.7558919461625864,0.6489634242385887,0.5483061257745551,0.4057587944000773,0.3567316999691583
567,J260,RAFI 40,2019-Q1,RAFI Index Series,60,0.9938438720242366,0.8662700437587421,0.7678793071106509,0.5946708343898364,0.413795687341621
568,J263,RAFI All Share,2019-Q1,RAFI Index Series,60,0.982887202226028,0.8501979671050988,0.7483354789907197,0.569046069423832,0.42247805221958795
574,J283,RAFI All Share Capped,2019-Q1,RAFI Index Series,60,0.9631361348847076,0.8307366197288848,0.7476003466762109,0.5645624951459489,0.4016013620455017
620,JNR4,RAFI 40 Net TRI,2019-Q1,RAFI Index Series,60,0.7264700031968271,0.6177840713784561,0.5438429521238987,0.3735971439616528,0.3454979874723146
655,J260,RAFI 40,2019-Q2,RAFI Index Series,60,0.9880258827618036,0.8650637889450448,0.7769280678437775,0.6148265810698615,0.414957184229855
656,J263,RAFI All Share,2019-Q2,RAFI Index Series,60,0.97519890852072,0.8477629119450025,0.7569596717188452,0.5901070372995825,0.42156736861614896
662,J283,RAFI All Share Capped,2019-Q2,RAFI Index Series,60,0.9565887631597344,0.8294072709468376,0.756785635866178,0.5858901987636017,0.4012783669925634
708,JNR4,RAFI 40 Net TRI,2019-Q2,RAFI Index Series,60,0.6628719976867591,0.5635985075995469,0.4903892100326692,0.3452327716096273,0.3275403424221227
744,J260,RAFI 40,2019-Q3,RAFI Index Series,60,0.9912904090615634,0.8676326624240275,0.7841417740371824,0.6153708491865489,0.4197789358965646
745,J263,RAFI All Share,2019-Q3,RAFI Index Series,60,0.9774955644930148,0.8497222793727638,0.7635458017232792,0.5904515109767016,0.4261702341549688
751,J283,RAFI All Share Capped,2019-Q3,RAFI Index Series,60,0.9592310855551568,0.8317089832894582,0.7638814030085668,0.5869364899636581,0.4051716131605122
797,JNR4,RAFI 40 Net TRI,2019-Q3,RAFI Index Series,60,0.985694793871066,0.855886356257533,0.7668330569942313,0.5937257565936225,0.4342802417699296
832,J260,RAFI 40,2019-Q4,RAFI Index Series,60,0.9985093917247012,0.8746246416287157,0.8326619651569418,0.6380641313803164,0.4408084066156701
833,J263,RAFI All Share,2019-Q4,RAFI Index Series,60,0.9826153245382092,0.8553946986130715,0.8076270792389056,0.6103997499187701,0.44842656753954296
839,J283,RAFI All Share Capped,2019-Q4,RAFI Index Series,60,0.9650644983972292,0.8381362357878993,0.8071316437062158,0.6060512369644907,0.4277726133382649
885,JNR4,RAFI 40 Net TRI,2019-Q4,RAFI Index Series,60,0.6241337958598887,0.5292718855732037,0.5032850538460515,0.3472081524975281,0.3232011074524033
960,JNR4,RAFI 40 Net TRI,2020-Q1,RAFI Index Series,60,0.4437081768050133,0.4082282893802173,0.3768696683789074,0.3220099705453193,0.2817471220376526
1033,JNR4,RAFI 40 Net TRI,2020-Q2,RAFI Index Series,60,0.2989952765766175,0.2726863164354312,0.2572864831426576,0.22359486503591697,0.2173186224251528
19,J230,Development Capital,2017-Q3,Secondary Market Index Series,60,0.4684839079316635,0.3619315239126144,0.6035074982156685,0.455112382491373,-0.0325644256562684
20,J231,Venture Capital,2017-Q3,Secondary Market Index Series,60,0.6977052553323638,0.6453698548793473,0.705654545287375,0.6443006793030621,0.177635909101897
21,J232,Alternative Exchange,2017-Q3,Secondary Market Index Series,60,0.2365593416644205,0.2074602556775747,0.2943167977209635,0.2717324272735157,0.0117036457615119
22,J233,Alternative Exchange,2017-Q3,Secondary Market Index Series,60,0.4999625930891207,0.4506946847367914,0.5177357209804103,0.4681047553703224,0.1072905854281658
108,J230,Development Capital,2017-Q4,Secondary Market Index Series,60,0.3128590433133871,0.2830716856664475,0.5042801871442566,0.40214821589424604,-0.0709315390576228
109,J231,Venture Capital,2017-Q4,Secondary Market Index Series,60,0.5576473300925918,0.5835430700382647,0.6304114156722292,0.6130702935899456,0.0994633141651206
110,J232,Alternative Exchange,2017-Q4,Secondary Market Index Series,60,0.2608472258450214,0.2505108305034373,0.3218662731569209,0.3110141321667369,0.0278498043421782
111,J233,Alternative Exchange,2017-Q4,Secondary Market Index Series,60,0.4599798025144426,0.4534439556970099,0.48167945150318897,0.4610814997779819,0.1130380473260439
197,J230,Development Capital,2018-Q1,Secondary Market Index Series,60,0.3987168642171039,0.289811219960297,0.5202415460666949,0.3467863718890351,-0.0642772877224378
198,J231,Venture Capital,2018-Q1,Secondary Market Index Series,60,0.675774513331379,0.6049813257252349,0.6706538225457671,0.566403317154404,0.1328804777064737
199,J232,Alternative Exchange,2018-Q1,Secondary Market Index Series,60,0.2825290459606721,0.2423062082732544,0.3202056621399492,0.2822513462181505,0.0271572162588335
200,J233,Alternative Exchange,2018-Q1,Secondary Market Index Series,60,0.46749155277926296,0.4191104842841932,0.4454130486082938,0.3687975860933392,0.11632473776928412
286,J230,Development Capital,2018-Q2,Secondary Market Index Series,60,0.4651827692679385,0.4153350536053014,0.4937108168359508,0.3524644548979664,-0.0601945248717168
287,J231,Venture Capital,2018-Q2,Secondary Market Index Series,60,0.7249509691812458,0.7121839521537848,0.6355377838107268,0.57544897601911,0.2032237436618518
288,J232,Alternative Exchange,2018-Q2,Secondary Market Index Series,60,0.2677410529158169,0.2558895887655781,0.2630712429291381,0.2329550842524852,-0.0030936785508913
289,J233,Alternative Exchange,2018-Q2,Secondary Market Index Series,60,0.4873379151279326,0.4816612264618715,0.4228712680726686,0.3752643501643329,0.0779110851868972
375,J230,Development Capital,2018-Q3,Secondary Market Index Series,60,0.5632943779432957,0.4980473349215701,0.4994962701798482,0.363127077844285,-0.0556624436581347
376,J231,Venture Capital,2018-Q3,Secondary Market Index Series,60,0.807403183278919,0.7587323619873786,0.6653173914184625,0.5983605709433037,0.1829550075535591
377,J232,Alternative Exchange,2018-Q3,Secondary Market Index Series,60,0.28084033500546696,0.2624037258640498,0.2308897925093568,0.18905051366929698,-0.0268061506237659
378,J233,Alternative Exchange,2018-Q3,Secondary Market Index Series,60,0.5626214692022781,0.5379550668231505,0.43478108409751703,0.3859368158566448,0.0718240916219606
464,J230,Development Capital,2018-Q4,Secondary Market Index Series,60,0.5281093379241103,0.4324639446346506,0.4885017768392109,0.3430497257644409,-0.05145103193688501
465,J231,Venture Capital,2018-Q4,Secondary Market Index Series,60,0.7963846524146909,0.7271676018766269,0.6690054947786481,0.592513090085842,0.17523761778926403
466,J232,Alternative Exchange,2018-Q4,Secondary Market Index Series,60,0.2640761833353823,0.2262259325175315,0.2162051274834928,0.1723057768989367,-0.0054905260386585
467,J233,Alternative Exchange,2018-Q4,Secondary Market Index Series,60,0.5764036988882546,0.5253330940827592,0.4399298166156754,0.3812792093873919,0.122227929596953
553,J230,Development Capital,2019-Q1,Secondary Market Index Series,60,0.4856409766422744,0.3636634070329105,0.4910521599984641,0.2645767053954025,-0.0523100781523152
554,J231,Venture Capital,2019-Q1,Secondary Market Index Series,60,0.7968557312809024,0.7053346125063908,0.7299831878448558,0.5784439577105137,0.0823239147638821
555,J232,Alternative Exchange,2019-Q1,Secondary Market Index Series,60,0.2848396525462321,0.2295066699886008,0.3105225029154091,0.2219170461178348,-0.0301586702035291
556,J233,Alternative Exchange,2019-Q1,Secondary Market Index Series,60,0.5935762890352847,0.5256435305512877,0.5520107434871195,0.4308327477984803,0.0779753134589937
642,J230,Development Capital,2019-Q2,Secondary Market Index Series,60,0.4459311612223714,0.3367416641866706,0.4129426951143739,0.2514610666866782,-0.0412393571531514
643,J231,Venture Capital,2019-Q2,Secondary Market Index Series,60,0.7639225948055296,0.6835201626918124,0.6828008717908259,0.5741119185306223,0.0876498726083917
644,J232,Alternative Exchange,2019-Q2,Secondary Market Index Series,60,0.2344520651614834,0.1899336772310526,0.2186879511389809,0.1766500523128315,-0.0219765139946861
645,J233,Alternative Exchange,2019-Q2,Secondary Market Index Series,60,0.5515864856307969,0.4961163938196619,0.5003458807779848,0.4164774283703084,0.0697506646569019
731,J230,Development Capital,2019-Q3,Secondary Market Index Series,60,0.4855149546358229,0.3637833035290095,0.4263144941387858,0.261512812128142,-0.0380382183183416
732,J231,Venture Capital,2019-Q3,Secondary Market Index Series,60,0.7870346100882128,0.6921732336208923,0.6855458101123353,0.5682932328576282,0.1082515626128474
733,J232,Alternative Exchange,2019-Q3,Secondary Market Index Series,60,0.2579229985816154,0.2076750900687129,0.2027199765218004,0.1553026170763597,-0.0022680503696647
734,J233,Alternative Exchange,2019-Q3,Secondary Market Index Series,60,0.5846196266689453,0.5162306167723938,0.504219414974076,0.4046221760568275,0.0868611984284745
819,J230,Development Capital,2019-Q4,Secondary Market Index Series,60,0.4008445053357409,0.3095163686294538,0.4265273381434007,0.2398511919699686,-0.0496581948750268
820,J231,Venture Capital,2019-Q4,Secondary Market Index Series,60,0.766416246968134,0.6883275772895179,0.7096705740003441,0.5656126910652097,0.1462424139687555
821,J232,Alternative Exchange,2019-Q4,Secondary Market Index Series,60,0.2433004904000256,0.2096782531777631,0.1885902920626144,0.1306398015957597,0.0378972198454815
822,J233,Alternative Exchange,2019-Q4,Secondary Market Index Series,60,0.5885978482544068,0.5303588900298893,0.5270190762878271,0.4010647890198474,0.1390065782995652
904,J230,Development Capital,2020-Q1,Secondary Market Index Series,60,0.2826793681787498,0.2387277688558446,0.3792966419826584,0.3153139631678879,-0.0331184497447249
905,J231,Venture Capital,2020-Q1,Secondary Market Index Series,60,0.7068521994639424,0.6832308128665222,0.7281038844850128,0.6477745020052921,0.1842910389852897
906,J232,Alternative Exchange,2020-Q1,Secondary Market Index Series,60,0.1470971439942053,0.1392005049198087,0.1490374502876717,0.1190665114761441,0.0143402230040827
907,J233,Alternative Exchange,2020-Q1,Secondary Market Index Series,60,0.4589539932751341,0.4450185249353584,0.4776376925833408,0.3747599556380785,0.10231069000282092
977,J230,Development Capital,2020-Q2,Secondary Market Index Series,60,0.0755610006901383,0.0374722547405584,0.1663052253347533,0.1348539953377233,-0.069460194655342
978,J231,Venture Capital,2020-Q2,Secondary Market Index Series,60,0.4286053462163016,0.4459472023745033,0.4415632067562159,0.5042592190404573,0.1670054861771219
979,J232,Alternative Exchange,2020-Q2,Secondary Market Index Series,60,0.0533159954647212,0.0474599556205226,0.0430073395855535,0.0352680901103781,-0.0018135830895048
980,J233,Alternative Exchange,2020-Q2,Secondary Market Index Series,60,0.3050676540121561,0.2988544304234843,0.3141018933604909,0.25355730367477997,0.0783240929795825
52,J400,SWIX Top 40,2017-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0039554789721803,0.8974403329387484,1.0171996060860375,0.9079842228353489,0.2372118659860039
53,J403,SWIX All Share,2017-Q3,Shareholder Weighted (SWIX) Index Series,60,0.9027533601883464,0.7826325733609242,0.914666232597962,0.7870204494924613,0.2256888163268345
84,JN43,SWIX All Share Net TRI,2017-Q3,Shareholder Weighted (SWIX) Index Series,46,0.948334131366406,0.8403647014928398,0.9038628530758605,0.7919755245530731,0.1864650372596849
88,JNX4,Top 40 Net TRI,2017-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0013106273064096,0.8948424409659559,1.014669681624379,0.9026963207282692,0.2362590724061897
141,J400,SWIX Top 40,2017-Q4,Shareholder Weighted (SWIX) Index Series,60,1.0112149505382269,0.9053169555245552,1.0381542160640942,0.8998614245777882,0.240729778818028
142,J403,SWIX All Share,2017-Q4,Shareholder Weighted (SWIX) Index Series,60,0.9090047322081352,0.78972390305097,0.9307113412898328,0.7764459410669957,0.2298271331116242
173,JN43,SWIX All Share Net TRI,2017-Q4,Shareholder Weighted (SWIX) Index Series,49,0.9555901867454144,0.8476967589289492,0.9171163488018372,0.7701327168198826,0.1973967612689612
177,JNX4,Top 40 Net TRI,2017-Q4,Shareholder Weighted (SWIX) Index Series,60,1.0086178027529182,0.9027632356341024,1.0356448840152266,0.8948679663680958,0.2397775367380484
230,J400,SWIX Top 40,2018-Q1,Shareholder Weighted (SWIX) Index Series,60,1.0267825997750837,0.9239946612257358,1.0497119123899326,0.9012007241655628,0.2457910580886769
231,J403,SWIX All Share,2018-Q1,Shareholder Weighted (SWIX) Index Series,60,0.9286631036254246,0.8123068779106277,0.9447665912265156,0.7824979673279276,0.2362822332166757
262,JN43,SWIX All Share Net TRI,2018-Q1,Shareholder Weighted (SWIX) Index Series,52,0.9664421586095536,0.8608887456039223,0.9273074841424253,0.7745117413457554,0.2049064620588368
266,JNX4,Top 40 Net TRI,2018-Q1,Shareholder Weighted (SWIX) Index Series,60,1.0243105575814626,0.9215346419332566,1.0473827834552665,0.8965702944060733,0.2448335024174879
319,J400,SWIX Top 40,2018-Q2,Shareholder Weighted (SWIX) Index Series,60,1.0388459189278312,0.9564803104025346,1.0066124525917044,0.8867544051701975,0.2069162822904811
320,J403,SWIX All Share,2018-Q2,Shareholder Weighted (SWIX) Index Series,60,0.9693937233717012,0.8666574217944787,0.9290598545312456,0.7902403400278506,0.2098103015049868
351,JN43,SWIX All Share Net TRI,2018-Q2,Shareholder Weighted (SWIX) Index Series,55,0.9684681622923471,0.8649602843095066,0.9248939737199512,0.7778239596720736,0.2028555797456734
355,JNX4,Top 40 Net TRI,2018-Q2,Shareholder Weighted (SWIX) Index Series,60,1.0360720563747885,0.9535912324971751,1.0042380320210718,0.8818457329111047,0.2058421386155276
408,J400,SWIX Top 40,2018-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0445616922447754,0.9625953434609924,1.0012167502869471,0.8610575058691937,0.1997978195253768
409,J403,SWIX All Share,2018-Q3,Shareholder Weighted (SWIX) Index Series,60,0.9735469913249899,0.8726156392085523,0.9179520446873212,0.7642657259660369,0.2066174022353617
440,JN43,SWIX All Share Net TRI,2018-Q3,Shareholder Weighted (SWIX) Index Series,58,0.9691439796716156,0.8664765751063536,0.9139336305972442,0.7581497423798687,0.2027627331187266
444,JNX4,Top 40 Net TRI,2018-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0418404854979708,0.9597791106929646,0.998952512511574,0.8565537226463018,0.1986805568720576
497,J400,SWIX Top 40,2018-Q4,Shareholder Weighted (SWIX) Index Series,60,1.0233307799066476,0.940756646214932,1.0071159944253596,0.8597886599091252,0.1969360664175872
498,J403,SWIX All Share,2018-Q4,Shareholder Weighted (SWIX) Index Series,60,0.9502877151793168,0.8508276292890207,0.917476369477808,0.7602179549657903,0.2031330290138578
529,JN43,SWIX All Share Net TRI,2018-Q4,Shareholder Weighted (SWIX) Index Series,60,0.9502877151793168,0.8508276292890207,0.917476369477808,0.7602179549657903,0.2031330290138578
533,JNX4,Top 40 Net TRI,2018-Q4,Shareholder Weighted (SWIX) Index Series,60,1.0207993875800587,0.9381542321818024,1.004949428513988,0.8555653101510153,0.1959257565710359
586,J400,SWIX Top 40,2019-Q1,Shareholder Weighted (SWIX) Index Series,60,1.0027847815830675,0.9230139337058468,1.0211894094489695,0.8445038867203283,0.1980586629430368
587,J403,SWIX All Share,2019-Q1,Shareholder Weighted (SWIX) Index Series,60,0.933893518826884,0.8365707118851795,0.9289437233843384,0.7438178471183201,0.2065284667397654
618,JN43,SWIX All Share Net TRI,2019-Q1,Shareholder Weighted (SWIX) Index Series,60,0.933893518826884,0.8365707118851795,0.9289437233843384,0.7438178471183201,0.2065284667397654
622,JNX4,Top 40 Net TRI,2019-Q1,Shareholder Weighted (SWIX) Index Series,60,1.0001538843978457,0.9203175755376228,1.0188367501473947,0.8401347947314163,0.1970666484877618
674,J400,SWIX Top 40,2019-Q2,Shareholder Weighted (SWIX) Index Series,60,1.0158369195183652,0.9312970495160396,1.039550366434289,0.8612082043778686,0.2103839883677051
675,J403,SWIX All Share,2019-Q2,Shareholder Weighted (SWIX) Index Series,60,0.9416343782030876,0.8426412859675131,0.9440157876319718,0.7604787831924671,0.2153400558321049
706,JN43,SWIX All Share Net TRI,2019-Q2,Shareholder Weighted (SWIX) Index Series,60,0.9416343782030876,0.8426412859675131,0.9440157876319718,0.7604787831924671,0.2153400558321049
710,JNX4,Top 40 Net TRI,2019-Q2,Shareholder Weighted (SWIX) Index Series,60,1.0134055895375895,0.9288038348101596,1.0373203915303288,0.8571319059912481,0.2094275953674027
763,J400,SWIX Top 40,2019-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0196615290551927,0.934216449932467,1.039382870217231,0.8585861933646765,0.2134844863603836
764,J403,SWIX All Share,2019-Q3,Shareholder Weighted (SWIX) Index Series,60,0.943682914418542,0.8444860083365391,0.9430118939374618,0.7580230015868957,0.2178512043129093
795,JN43,SWIX All Share Net TRI,2019-Q3,Shareholder Weighted (SWIX) Index Series,60,0.943682914418542,0.8444860083365391,0.9430118939374618,0.7580230015868957,0.2178512043129093
799,JNX4,Top 40 Net TRI,2019-Q3,Shareholder Weighted (SWIX) Index Series,60,1.0172593072561609,0.9317572543356366,1.0371925547369698,0.8545594796717766,0.2125051443888643
851,J400,SWIX Top 40,2019-Q4,Shareholder Weighted (SWIX) Index Series,60,1.0195326925511594,0.9360650671615909,1.0687398227889886,0.8695375976930008,0.2398217732032496
852,J403,SWIX All Share,2019-Q4,Shareholder Weighted (SWIX) Index Series,60,0.942805622908906,0.8469955205814059,0.9643159346135484,0.7640372204720637,0.2461037400635426
